billNo,date,time,billType,status,customerName,productName,quantity,unit,rate,lineTotal,lineProfit,gstRate,discount,grandTotal,paidAmount,udharAmount,grossProfit,paymentModes
KOS-2026-005537,2026-06-21,08:53,normal_sale,active,Dattatray Verma,Thums Up 750ml,1,piece,41.66,41.66,9.66,28,0,1303.94,0,1303.94,207.44,
KOS-2026-005537,2026-06-21,08:53,normal_sale,active,Dattatray Verma,Maggi Noodles 8-pack,1,piece,108,108,16,12,0,1303.94,0,1303.94,207.44,
KOS-2026-005537,2026-06-21,08:53,normal_sale,active,Dattatray Verma,Ariel Detergent 1kg,1,piece,155,155,23,18,0,1303.94,0,1303.94,207.44,
KOS-2026-005537,2026-06-21,08:53,normal_sale,active,Dattatray Verma,Kurkure Masala Munch 70g,1,piece,20,20,3.5,12,0,1303.94,0,1303.94,207.44,
KOS-2026-005537,2026-06-21,08:53,normal_sale,active,Dattatray Verma,Amul Ghee 500ml,1,piece,355,355,40,12,0,1303.94,0,1303.94,207.44,
KOS-2026-005537,2026-06-21,08:53,normal_sale,active,Dattatray Verma,Close Up Red 150g,2,piece,94.36,188.72,32.72,18,0,1303.94,0,1303.94,207.44,
KOS-2026-005537,2026-06-21,08:53,normal_sale,active,Dattatray Verma,Sprite 750ml,1,piece,42.51,42.51,10.51,28,0,1303.94,0,1303.94,207.44,
KOS-2026-005537,2026-06-21,08:53,normal_sale,active,Dattatray Verma,Real Mixed Fruit Juice 1L,1,piece,131.29,131.29,26.29,12,0,1303.94,0,1303.94,207.44,
KOS-2026-005536,2026-06-20,21:55,normal_sale,active,Walk-in,Tomato,2,kg,42.13,84.26,32.26,0,0,128.14,128.14,0,42.14,upi:128.14
KOS-2026-005536,2026-06-20,21:55,normal_sale,active,Walk-in,Dairy Milk 50g,1,piece,43.88,43.88,9.88,18,0,128.14,128.14,0,42.14,upi:128.14
KOS-2026-005535,2026-06-20,21:47,normal_sale,active,Walk-in,Wheat Atta (loose),0.5,kg,43.91,21.96,5.96,0,0,64.76,64,0,14,cash:64
KOS-2026-005535,2026-06-20,21:47,normal_sale,active,Walk-in,Sunfeast Dark Fantasy 75g,1,piece,42.8,42.8,8.8,18,0,64.76,64,0,14,cash:64
KOS-2026-005534,2026-06-20,21:33,normal_sale,active,Rekha Chavan,Harpic Toilet Cleaner 500ml,1,piece,112.02,112.02,24.02,18,22.87,279.15,279.15,0,26.15,upi:279.15
KOS-2026-005534,2026-06-20,21:33,normal_sale,active,Rekha Chavan,Saffola Gold Oil 1L,1,piece,190,190,25,5,22.87,279.15,279.15,0,26.15,upi:279.15
KOS-2026-005533,2026-06-20,21:28,normal_sale,active,Pooja Deshmukh,Tomato,0.25,kg,42.13,10.53,4.03,0,0,65.73,65.73,0,23.23,cash:65.73
KOS-2026-005533,2026-06-20,21:28,normal_sale,active,Pooja Deshmukh,Potato,2,kg,27.6,55.2,19.2,0,0,65.73,65.73,0,23.23,cash:65.73
KOS-2026-005532,2026-06-20,21:25,normal_sale,active,Vaishali Singh,Kissan Tomato Ketchup 500g,1,piece,119.13,119.13,31.13,12,0,119.13,119,0,31,cash:119
KOS-2026-005531,2026-06-20,20:16,normal_sale,active,Harshada Kadam,Nivea Cold Cream 60ml,1,piece,128,128,20,18,0,530.04,0,530.04,103.24,
KOS-2026-005531,2026-06-20,20:16,normal_sale,active,Harshada Kadam,Maggi Noodles 70g,1,piece,14.47,14.47,2.97,12,0,530.04,0,530.04,103.24,
KOS-2026-005531,2026-06-20,20:16,normal_sale,active,Harshada Kadam,Mother Dairy Paneer 200g,1,piece,105,105,17,5,0,530.04,0,530.04,103.24,
KOS-2026-005531,2026-06-20,20:16,normal_sale,active,Harshada Kadam,Good Knight Refill 45ml,3,piece,92.07,276.21,60.21,18,0,530.04,0,530.04,103.24,
KOS-2026-005531,2026-06-20,20:16,normal_sale,active,Harshada Kadam,Match Box,3,piece,2.12,6.36,3.06,18,0,530.04,0,530.04,103.24,
KOS-2026-005530,2026-06-20,20:06,normal_sale,active,Walk-in,Basmati Rice Premium (loose),0.5,kg,133.1,66.55,20.55,0,40.98,27.69,27.69,0,-19.41,cash:27.69
KOS-2026-005530,2026-06-20,20:06,normal_sale,active,Walk-in,Match Box,1,piece,2.12,2.12,1.02,18,40.98,27.69,27.69,0,-19.41,cash:27.69
KOS-2026-005529,2026-06-20,20:03,normal_sale,active,Kiran Pawar,Tata Tea Gold 500g,1,piece,305,305,40,5,0,1131.59,1131.59,0,190.69,upi:1131.59
KOS-2026-005529,2026-06-20,20:03,normal_sale,active,Kiran Pawar,Sona Masoori Rice (loose),1,kg,63.6,63.6,17.6,0,0,1131.59,1131.59,0,190.69,upi:1131.59
KOS-2026-005529,2026-06-20,20:03,normal_sale,active,Kiran Pawar,Clinic Plus Shampoo 175ml,1,piece,140,140,22,18,0,1131.59,1131.59,0,190.69,upi:1131.59
KOS-2026-005529,2026-06-20,20:03,normal_sale,active,Kiran Pawar,Lemon,2,piece,5,10,3.6,0,0,1131.59,1131.59,0,190.69,upi:1131.59
KOS-2026-005529,2026-06-20,20:03,normal_sale,active,Kiran Pawar,Dove Soap 100g,3,piece,68,204,39,18,0,1131.59,1131.59,0,190.69,upi:1131.59
KOS-2026-005529,2026-06-20,20:03,normal_sale,active,Kiran Pawar,Amul Taaza Milk 500ml,2,piece,28,56,6,0,0,1131.59,1131.59,0,190.69,upi:1131.59
KOS-2026-005529,2026-06-20,20:03,normal_sale,active,Kiran Pawar,Bournvita 500g,1,piece,282.99,282.99,50.99,18,0,1131.59,1131.59,0,190.69,upi:1131.59
KOS-2026-005529,2026-06-20,20:03,normal_sale,active,Kiran Pawar,Britannia Brown Bread,1,piece,50,50,8,0,0,1131.59,1131.59,0,190.69,upi:1131.59
KOS-2026-005529,2026-06-20,20:03,normal_sale,active,Kiran Pawar,Kurkure Masala Munch 70g,1,piece,20,20,3.5,12,0,1131.59,1131.59,0,190.69,upi:1131.59
KOS-2026-005528,2026-06-20,20:01,normal_sale,active,Joseph Singh,Odonil Air Freshener 50g,1,piece,78,78,16,18,0,119.96,119.96,0,28.96,upi:119.96
KOS-2026-005528,2026-06-20,20:01,normal_sale,active,Joseph Singh,Bisleri Water 1L,1,piece,20,20,7,18,0,119.96,119.96,0,28.96,upi:119.96
KOS-2026-005528,2026-06-20,20:01,normal_sale,active,Joseph Singh,Wheat Atta (loose),0.5,kg,43.91,21.96,5.96,0,0,119.96,119.96,0,28.96,upi:119.96
KOS-2026-005527,2026-06-20,19:58,normal_sale,active,Smita Rane,Center Fresh Gum (jar pc),1,piece,1.07,1.07,0.22,18,0,786.47,786.47,0,118.62,upi:786.47
KOS-2026-005527,2026-06-20,19:58,normal_sale,active,Smita Rane,Clinic Plus Shampoo 175ml,1,piece,140,140,22,18,0,786.47,786.47,0,118.62,upi:786.47
KOS-2026-005527,2026-06-20,19:58,normal_sale,active,Smita Rane,Aashirvaad Atta 5kg,2,piece,285,570,80,5,0,786.47,786.47,0,118.62,upi:786.47
KOS-2026-005527,2026-06-20,19:58,normal_sale,active,Smita Rane,Britannia Good Day 100g,2,piece,30.8,61.6,11.6,18,0,786.47,786.47,0,118.62,upi:786.47
KOS-2026-005527,2026-06-20,19:58,normal_sale,active,Smita Rane,Potato,0.5,kg,27.6,13.8,4.8,0,0,786.47,786.47,0,118.62,upi:786.47
KOS-2026-005526,2026-06-20,19:52,normal_sale,active,Annapurna Mess & Canteen,Lemon,1,piece,5,5,1.8,0,0,173.97,0,173.97,43.77,
KOS-2026-005526,2026-06-20,19:52,normal_sale,active,Annapurna Mess & Canteen,Frooti 200ml,1,piece,10,10,1.5,12,0,173.97,0,173.97,43.77,
KOS-2026-005526,2026-06-20,19:52,normal_sale,active,Annapurna Mess & Canteen,Garlic,0.25,kg,153.4,38.35,10.35,0,0,173.97,0,173.97,43.77,
KOS-2026-005526,2026-06-20,19:52,normal_sale,active,Annapurna Mess & Canteen,Classmate Notebook 172pg,1,piece,60.62,60.62,18.62,12,0,173.97,0,173.97,43.77,
KOS-2026-005526,2026-06-20,19:52,normal_sale,active,Annapurna Mess & Canteen,Kurkure Masala Munch 70g,1,piece,20,20,3.5,12,0,173.97,0,173.97,43.77,
KOS-2026-005526,2026-06-20,19:52,normal_sale,active,Annapurna Mess & Canteen,Coca-Cola 750ml,1,piece,40,40,8,28,0,173.97,0,173.97,43.77,
KOS-2026-005525,2026-06-20,19:49,normal_sale,active,Walk-in,Sona Masoori Rice (loose),0.25,kg,63.6,15.9,4.4,0,0,15.9,15,0,3.5,cash:15
KOS-2026-005524,2026-06-20,19:19,normal_sale,active,Walk-in,Maggi Noodles 70g,3,piece,14.47,43.41,8.91,12,0,511.25,511,0,108.5,cash:511
KOS-2026-005524,2026-06-20,19:19,normal_sale,active,Walk-in,Thums Up 750ml,2,piece,41.66,83.32,19.32,28,0,511.25,511,0,108.5,cash:511
KOS-2026-005524,2026-06-20,19:19,normal_sale,active,Walk-in,Nirma Washing Powder 1kg,2,piece,75.9,151.8,35.8,18,0,511.25,511,0,108.5,cash:511
KOS-2026-005524,2026-06-20,19:19,normal_sale,active,Walk-in,Amul Taaza Milk 500ml,2,piece,28,56,6,0,0,511.25,511,0,108.5,cash:511
KOS-2026-005524,2026-06-20,19:19,normal_sale,active,Walk-in,Haldiram Bhujia 200g,2,piece,57.38,114.76,24.76,12,0,511.25,511,0,108.5,cash:511
KOS-2026-005524,2026-06-20,19:19,normal_sale,active,Walk-in,Wheat Atta (loose),0.5,kg,43.91,21.96,5.96,0,0,511.25,511,0,108.5,cash:511
KOS-2026-005524,2026-06-20,19:19,normal_sale,active,Walk-in,Coca-Cola 750ml,1,piece,40,40,8,28,0,511.25,511,0,108.5,cash:511
KOS-2026-005523,2026-06-20,18:21,normal_sale,active,Walk-in,Harpic Toilet Cleaner 500ml,1,piece,112.02,112.02,24.02,18,0,1830.65,1830,0,285.8,cash:1830
KOS-2026-005523,2026-06-20,18:21,normal_sale,active,Walk-in,Farm Eggs,1,piece,8.58,8.58,2.38,0,0,1830.65,1830,0,285.8,cash:1830
KOS-2026-005523,2026-06-20,18:21,normal_sale,active,Walk-in,Reynolds Pen,1,piece,10,10,3,12,0,1830.65,1830,0,285.8,cash:1830
KOS-2026-005523,2026-06-20,18:21,normal_sale,active,Walk-in,Sugar (loose),0.5,kg,49.89,24.95,4.45,5,0,1830.65,1830,0,285.8,cash:1830
KOS-2026-005523,2026-06-20,18:21,normal_sale,active,Walk-in,Lays Classic Salted 52g,1,piece,21.82,21.82,5.32,12,0,1830.65,1830,0,285.8,cash:1830
KOS-2026-005523,2026-06-20,18:21,normal_sale,active,Walk-in,Amul Butter 100g,1,piece,67.48,67.48,13.48,12,0,1830.65,1830,0,285.8,cash:1830
KOS-2026-005523,2026-06-20,18:21,normal_sale,active,Walk-in,Bisleri Water 1L,2,piece,20,40,14,18,0,1830.65,1830,0,285.8,cash:1830
KOS-2026-005523,2026-06-20,18:21,normal_sale,active,Walk-in,Amul Ghee 500ml,1,piece,355,355,40,12,0,1830.65,1830,0,285.8,cash:1830
KOS-2026-005523,2026-06-20,18:21,normal_sale,active,Walk-in,Aashirvaad Atta 5kg,3,piece,285,855,120,5,0,1830.65,1830,0,285.8,cash:1830
KOS-2026-005523,2026-06-20,18:21,normal_sale,active,Walk-in,Fortune Sunflower Oil 1L,2,piece,167.9,335.8,59.8,5,0,1830.65,1830,0,285.8,cash:1830
KOS-2026-005522,2026-06-20,17:42,normal_sale,active,Kavita Shaikh,Good Knight Refill 45ml,3,piece,92.07,276.21,60.21,18,0,276.21,276.21,0,60.21,upi:276.21
KOS-2026-005521,2026-06-20,17:35,normal_sale,active,Walk-in,Britannia Marie Gold 250g,1,piece,40.88,40.88,7.88,18,0,40.88,40.88,0,7.88,cash:22|upi:18.88
KOS-2026-005520,2026-06-20,14:47,normal_sale,active,Annapurna Mess & Canteen,Maggi Noodles 70g,3,piece,14.47,43.41,8.91,12,0,43.41,43.41,0,8.91,cash:24|upi:19.41
KOS-2026-005519,2026-06-20,12:35,normal_sale,active,Mahesh Pawar,KitKat 4-finger,1,piece,21.13,21.13,4.13,18,0,24.34,24,0,4.45,cash:24
KOS-2026-005519,2026-06-20,12:35,normal_sale,active,Mahesh Pawar,Center Fresh Gum (jar pc),3,piece,1.07,3.21,0.66,18,0,24.34,24,0,4.45,cash:24
KOS-2026-005518,2026-06-20,12:30,normal_sale,active,Walk-in,Haldiram Bhujia 200g,2,piece,57.38,114.76,24.76,12,0,1609.19,1609.19,0,313.19,upi:1609.19
KOS-2026-005518,2026-06-20,12:30,normal_sale,active,Walk-in,Dettol Antiseptic 250ml,3,piece,172.13,516.39,120.39,18,0,1609.19,1609.19,0,313.19,upi:1609.19
KOS-2026-005518,2026-06-20,12:30,normal_sale,active,Walk-in,Frooti 200ml,12,piece,10,120,18,12,0,1609.19,1609.19,0,313.19,upi:1609.19
KOS-2026-005518,2026-06-20,12:30,normal_sale,active,Walk-in,Clinic Plus Shampoo 175ml,2,piece,140,280,44,18,0,1609.19,1609.19,0,313.19,upi:1609.19
KOS-2026-005518,2026-06-20,12:30,normal_sale,active,Walk-in,Thums Up 750ml,1,piece,41.66,41.66,9.66,28,0,1609.19,1609.19,0,313.19,upi:1609.19
KOS-2026-005518,2026-06-20,12:30,normal_sale,active,Walk-in,Tata Salt 1kg,2,piece,30.94,61.88,13.88,0,0,1609.19,1609.19,0,313.19,upi:1609.19
KOS-2026-005518,2026-06-20,12:30,normal_sale,active,Walk-in,Rajma (loose),0.25,kg,138,34.5,7.5,0,0,1609.19,1609.19,0,313.19,upi:1609.19
KOS-2026-005518,2026-06-20,12:30,normal_sale,active,Walk-in,Lifebuoy Soap 125g,2,piece,35,70,14,18,0,1609.19,1609.19,0,313.19,upi:1609.19
KOS-2026-005518,2026-06-20,12:30,normal_sale,active,Walk-in,Bisleri Water 1L,1,piece,20,20,7,18,0,1609.19,1609.19,0,313.19,upi:1609.19
KOS-2026-005518,2026-06-20,12:30,normal_sale,active,Walk-in,Whisper Ultra 15 pads,2,piece,175,350,54,12,0,1609.19,1609.19,0,313.19,upi:1609.19
KOS-2026-005517,2026-06-20,12:27,normal_sale,active,Walk-in,Nivea Cold Cream 60ml,1,piece,128,128,20,18,0,816.92,816.92,0,149.42,cash:816.92
KOS-2026-005517,2026-06-20,12:27,normal_sale,active,Walk-in,Thums Up 750ml,1,piece,41.66,41.66,9.66,28,0,816.92,816.92,0,149.42,cash:816.92
KOS-2026-005517,2026-06-20,12:27,normal_sale,active,Walk-in,Haldiram Bhujia 200g,1,piece,57.38,57.38,12.38,12,0,816.92,816.92,0,149.42,cash:816.92
KOS-2026-005517,2026-06-20,12:27,normal_sale,active,Walk-in,Wheat Atta (loose),0.5,kg,43.91,21.96,5.96,0,0,816.92,816.92,0,149.42,cash:816.92
KOS-2026-005517,2026-06-20,12:27,normal_sale,active,Walk-in,Coca-Cola 750ml,1,piece,40,40,8,28,0,816.92,816.92,0,149.42,cash:816.92
KOS-2026-005517,2026-06-20,12:27,normal_sale,active,Walk-in,Moong Dal (loose),0.5,kg,129.02,64.51,16.51,0,0,816.92,816.92,0,149.42,cash:816.92
KOS-2026-005517,2026-06-20,12:27,normal_sale,active,Walk-in,Maggi Noodles 70g,3,piece,14.47,43.41,8.91,12,0,816.92,816.92,0,149.42,cash:816.92
KOS-2026-005517,2026-06-20,12:27,normal_sale,active,Walk-in,Mother Dairy Paneer 200g,4,piece,105,420,68,5,0,816.92,816.92,0,149.42,cash:816.92
KOS-2026-005516,2026-06-20,12:24,normal_sale,active,Walk-in,Fortune Sunflower Oil 1L,1,piece,167.9,167.9,29.9,5,0,364.1,364.1,0,75.1,upi:364.1
KOS-2026-005516,2026-06-20,12:24,normal_sale,active,Walk-in,Amul Taaza Milk 500ml,2,piece,28,56,6,0,0,364.1,364.1,0,75.1,upi:364.1
KOS-2026-005516,2026-06-20,12:24,normal_sale,active,Walk-in,Kissan Tomato Ketchup 500g,1,piece,119.13,119.13,31.13,12,0,364.1,364.1,0,75.1,upi:364.1
KOS-2026-005516,2026-06-20,12:24,normal_sale,active,Walk-in,Tomato,0.5,kg,42.13,21.07,8.07,0,0,364.1,364.1,0,75.1,upi:364.1
KOS-2026-005515,2026-06-20,12:19,normal_sale,active,Gurpreet Dsouza,Britannia Good Day 100g,3,piece,30.8,92.4,17.4,18,0,1127.43,1127,0,204.7,cash:1127
KOS-2026-005515,2026-06-20,12:19,normal_sale,active,Gurpreet Dsouza,Sprite 750ml,1,piece,42.51,42.51,10.51,28,0,1127.43,1127,0,204.7,cash:1127
KOS-2026-005515,2026-06-20,12:19,normal_sale,active,Gurpreet Dsouza,Maggi Noodles 8-pack,1,piece,108,108,16,12,0,1127.43,1127,0,204.7,cash:1127
KOS-2026-005515,2026-06-20,12:19,normal_sale,active,Gurpreet Dsouza,Amul Masti Dahi 400g,1,piece,40,40,8,5,0,1127.43,1127,0,204.7,cash:1127
KOS-2026-005515,2026-06-20,12:19,normal_sale,active,Gurpreet Dsouza,Coca-Cola 750ml,1,piece,40,40,8,28,0,1127.43,1127,0,204.7,cash:1127
KOS-2026-005515,2026-06-20,12:19,normal_sale,active,Gurpreet Dsouza,Maggi Noodles 70g,2,piece,14.47,28.94,5.94,12,0,1127.43,1127,0,204.7,cash:1127
KOS-2026-005515,2026-06-20,12:19,normal_sale,active,Gurpreet Dsouza,Parle-G Biscuit 100g,1,piece,11,11,2.7,18,0,1127.43,1127,0,204.7,cash:1127
KOS-2026-005515,2026-06-20,12:19,normal_sale,active,Gurpreet Dsouza,Fortune Sunflower Oil 1L,4,piece,167.9,671.6,119.6,5,0,1127.43,1127,0,204.7,cash:1127
KOS-2026-005515,2026-06-20,12:19,normal_sale,active,Gurpreet Dsouza,Kissan Mixed Fruit Jam 200g,1,piece,82,82,14,12,0,1127.43,1127,0,204.7,cash:1127
KOS-2026-005515,2026-06-20,12:19,normal_sale,active,Gurpreet Dsouza,Wheat Atta (loose),0.25,kg,43.91,10.98,2.98,0,0,1127.43,1127,0,204.7,cash:1127
KOS-2026-005514,2026-06-20,12:12,normal_sale,active,Walk-in,Candle Pack (6 pc),3,piece,43.92,131.76,35.76,12,0,151.76,151.76,0,39.26,cash:151.76
KOS-2026-005514,2026-06-20,12:12,normal_sale,active,Walk-in,Kurkure Masala Munch 70g,1,piece,20,20,3.5,12,0,151.76,151.76,0,39.26,cash:151.76
KOS-2026-005513,2026-06-20,12:06,normal_sale,active,Mahesh Sharma,Sunfeast Dark Fantasy 75g,1,piece,42.8,42.8,8.8,18,0,220.67,0,220.67,48.67,
KOS-2026-005513,2026-06-20,12:06,normal_sale,active,Mahesh Sharma,Odonil Air Freshener 50g,1,piece,78,78,16,18,0,220.67,0,220.67,48.67,
KOS-2026-005513,2026-06-20,12:06,normal_sale,active,Mahesh Sharma,Vim Dishwash Bar 200g,1,piece,21.3,21.3,5.3,18,0,220.67,0,220.67,48.67,
KOS-2026-005513,2026-06-20,12:06,normal_sale,active,Mahesh Sharma,Gillette Guard Razor,1,piece,36.91,36.91,8.91,18,0,220.67,0,220.67,48.67,
KOS-2026-005513,2026-06-20,12:06,normal_sale,active,Mahesh Sharma,Thums Up 750ml,1,piece,41.66,41.66,9.66,28,0,220.67,0,220.67,48.67,
KOS-2026-005512,2026-06-20,11:41,normal_sale,active,Ganesh Sharma,Dhara Mustard Oil 1L,2,piece,191.57,383.14,79.14,5,0,441.72,441,0,88.8,cash:441
KOS-2026-005512,2026-06-20,11:41,normal_sale,active,Ganesh Sharma,Britannia Brown Bread,1,piece,50,50,8,0,0,441.72,441,0,88.8,cash:441
KOS-2026-005512,2026-06-20,11:41,normal_sale,active,Ganesh Sharma,Farm Eggs,1,piece,8.58,8.58,2.38,0,0,441.72,441,0,88.8,cash:441
KOS-2026-005511,2026-06-20,11:33,normal_sale,active,Walk-in,Kissan Mixed Fruit Jam 200g,1,piece,82,82,14,12,0,357.32,357.32,0,89.72,upi:357.32
KOS-2026-005511,2026-06-20,11:33,normal_sale,active,Walk-in,Ginger,1,kg,115.42,115.42,37.42,0,0,357.32,357.32,0,89.72,upi:357.32
KOS-2026-005511,2026-06-20,11:33,normal_sale,active,Walk-in,Reynolds Pen,1,piece,10,10,3,12,0,357.32,357.32,0,89.72,upi:357.32
KOS-2026-005511,2026-06-20,11:33,normal_sale,active,Walk-in,Parle-G Biscuit 100g,2,piece,11,22,5.4,18,0,357.32,357.32,0,89.72,upi:357.32
KOS-2026-005511,2026-06-20,11:33,normal_sale,active,Walk-in,Chana Dal (loose),1,kg,92,92,18,0,0,357.32,357.32,0,89.72,upi:357.32
KOS-2026-005511,2026-06-20,11:33,normal_sale,active,Walk-in,Onion,1,kg,35.9,35.9,11.9,0,0,357.32,357.32,0,89.72,upi:357.32
KOS-2026-005510,2026-06-20,10:55,normal_sale,active,Sneha Chavan,Britannia Good Day 100g,1,piece,30.8,30.8,5.8,18,0,671.33,671.33,0,140.83,upi:671.33
KOS-2026-005510,2026-06-20,10:55,normal_sale,active,Sneha Chavan,Tomato,0.25,kg,42.13,10.53,4.03,0,0,671.33,671.33,0,140.83,upi:671.33
KOS-2026-005510,2026-06-20,10:55,normal_sale,active,Sneha Chavan,Potato,5,kg,27.6,138,48,0,0,671.33,671.33,0,140.83,upi:671.33
KOS-2026-005510,2026-06-20,10:55,normal_sale,active,Sneha Chavan,Vim Liquid 500ml,4,piece,118,472,80,18,0,671.33,671.33,0,140.83,upi:671.33
KOS-2026-005510,2026-06-20,10:55,normal_sale,active,Sneha Chavan,Frooti 200ml,2,piece,10,20,3,12,0,671.33,671.33,0,140.83,upi:671.33
KOS-2026-005509,2026-06-20,10:13,normal_sale,active,Walk-in,Sprite 750ml,1,piece,42.51,42.51,10.51,28,0,78.2,78,0,19.5,cash:78
KOS-2026-005509,2026-06-20,10:13,normal_sale,active,Walk-in,5 Star 25g,1,piece,10.53,10.53,2.03,18,0,78.2,78,0,19.5,cash:78
KOS-2026-005509,2026-06-20,10:13,normal_sale,active,Walk-in,Rava / Sooji (loose),0.5,kg,50.32,25.16,7.16,5,0,78.2,78,0,19.5,cash:78
KOS-2026-005508,2026-06-20,09:47,normal_sale,active,Kiran Pawar,Fortune Sunflower Oil 1L,2,piece,167.9,335.8,59.8,5,0,769.23,769.23,0,125.23,upi:769.23
KOS-2026-005508,2026-06-20,09:47,normal_sale,active,Kiran Pawar,Colgate Strong Teeth 200g,4,piece,114.06,433.43,65.43,18,0,769.23,769.23,0,125.23,upi:769.23
KOS-2026-005507,2026-06-20,09:10,normal_sale,active,Walk-in,Bisleri Water 1L,1,piece,20,20,7,18,0,1161.05,1161.05,0,252.45,cash:1161.05
KOS-2026-005507,2026-06-20,09:10,normal_sale,active,Walk-in,Tata Salt 1kg,3,piece,30.94,92.82,20.82,0,0,1161.05,1161.05,0,252.45,cash:1161.05
KOS-2026-005507,2026-06-20,09:10,normal_sale,active,Walk-in,5 Star 25g,1,piece,10.53,10.53,2.03,18,0,1161.05,1161.05,0,252.45,cash:1161.05
KOS-2026-005507,2026-06-20,09:10,normal_sale,active,Walk-in,Red Label Tea 250g,2,piece,155.56,311.12,55.12,5,0,1161.05,1161.05,0,252.45,cash:1161.05
KOS-2026-005507,2026-06-20,09:10,normal_sale,active,Walk-in,Mustard Oil (loose),0.25,l,175.42,43.86,11.86,5,0,1161.05,1161.05,0,252.45,cash:1161.05
KOS-2026-005507,2026-06-20,09:10,normal_sale,active,Walk-in,Surf Excel Easy Wash 1kg,1,piece,155.05,155.05,37.05,18,0,1161.05,1161.05,0,252.45,cash:1161.05
KOS-2026-005507,2026-06-20,09:10,normal_sale,active,Walk-in,Amul Masti Dahi 400g,1,piece,40,40,8,5,0,1161.05,1161.05,0,252.45,cash:1161.05
KOS-2026-005507,2026-06-20,09:10,normal_sale,active,Walk-in,Reynolds Pen,1,piece,10,10,3,12,0,1161.05,1161.05,0,252.45,cash:1161.05
KOS-2026-005507,2026-06-20,09:10,normal_sale,active,Walk-in,Real Mixed Fruit Juice 1L,1,piece,131.29,131.29,26.29,12,0,1161.05,1161.05,0,252.45,cash:1161.05
KOS-2026-005507,2026-06-20,09:10,normal_sale,active,Walk-in,Dettol Antiseptic 250ml,2,piece,172.13,344.26,80.26,18,0,1161.05,1161.05,0,252.45,cash:1161.05
KOS-2026-005507,2026-06-20,09:10,normal_sale,active,Walk-in,Match Box,1,piece,2.12,2.12,1.02,18,0,1161.05,1161.05,0,252.45,cash:1161.05
KOS-2026-005506,2026-06-20,09:08,normal_sale,active,Mahesh Singh,Vim Liquid 500ml,1,piece,118,118,20,18,0,149.96,149,0,28,cash:149
KOS-2026-005506,2026-06-20,09:08,normal_sale,active,Mahesh Singh,Wheat Atta (loose),0.5,kg,43.91,21.96,5.96,0,0,149.96,149,0,28,cash:149
KOS-2026-005506,2026-06-20,09:08,normal_sale,active,Mahesh Singh,Reynolds Pen,1,piece,10,10,3,12,0,149.96,149,0,28,cash:149
KOS-2026-005505,2026-06-20,09:04,normal_sale,active,Walk-in,Sunfeast Dark Fantasy 75g,1,piece,42.8,42.8,8.8,18,0,787.16,787,0,174.5,cash:787
KOS-2026-005505,2026-06-20,09:04,normal_sale,active,Walk-in,Amul Cheese Slices 200g,1,piece,146.21,146.21,24.21,12,0,787.16,787,0,174.5,cash:787
KOS-2026-005505,2026-06-20,09:04,normal_sale,active,Walk-in,Fortune Sunflower Oil 1L,1,piece,167.9,167.9,29.9,5,0,787.16,787,0,174.5,cash:787
KOS-2026-005505,2026-06-20,09:04,normal_sale,active,Walk-in,Camphor 50g,1,piece,58.45,58.45,16.45,12,0,787.16,787,0,174.5,cash:787
KOS-2026-005505,2026-06-20,09:04,normal_sale,active,Walk-in,Lays Classic Salted 52g,9,piece,21.82,196.38,47.88,12,0,787.16,787,0,174.5,cash:787
KOS-2026-005505,2026-06-20,09:04,normal_sale,active,Walk-in,Mustard Oil (loose),1,l,175.42,175.42,47.42,5,0,787.16,787,0,174.5,cash:787
KOS-2026-005504,2026-06-20,08:37,normal_sale,active,Walk-in,5 Star 25g,1,piece,10.53,10.53,2.03,18,7.92,434.05,434.05,0,87.55,cash:434.05
KOS-2026-005504,2026-06-20,08:37,normal_sale,active,Walk-in,Britannia Marie Gold 250g,2,piece,40.88,81.76,15.76,18,7.92,434.05,434.05,0,87.55,cash:434.05
KOS-2026-005504,2026-06-20,08:37,normal_sale,active,Walk-in,Sprite 750ml,1,piece,42.51,42.51,10.51,28,7.92,434.05,434.05,0,87.55,cash:434.05
KOS-2026-005504,2026-06-20,08:37,normal_sale,active,Walk-in,Mustard Oil (loose),0.5,l,175.42,87.71,23.71,5,7.92,434.05,434.05,0,87.55,cash:434.05
KOS-2026-005504,2026-06-20,08:37,normal_sale,active,Walk-in,Vim Dishwash Bar 200g,3,piece,21.3,63.9,15.9,18,7.92,434.05,434.05,0,87.55,cash:434.05
KOS-2026-005504,2026-06-20,08:37,normal_sale,active,Walk-in,Red Label Tea 250g,1,piece,155.56,155.56,27.56,5,7.92,434.05,434.05,0,87.55,cash:434.05
KOS-2026-005503,2026-06-20,08:29,normal_sale,active,Walk-in,Britannia Marie Gold 250g,2,piece,40.88,81.76,15.76,18,0,81.76,81,0,15,cash:81
KOS-2026-005502,2026-06-20,08:24,normal_sale,active,Rekha Khan,Sugar (loose),0.25,kg,49.89,12.47,2.22,5,0,616.05,616,0,140.75,cash:616
KOS-2026-005502,2026-06-20,08:24,normal_sale,active,Rekha Khan,Basmati Rice Premium (loose),2,kg,133.1,266.2,82.2,0,0,616.05,616,0,140.75,cash:616
KOS-2026-005502,2026-06-20,08:24,normal_sale,active,Rekha Khan,Clinic Plus Shampoo 175ml,2,piece,140,280,44,18,0,616.05,616,0,140.75,cash:616
